Harga Aktual (Rp),Harga Prediksi (Rp),Residual
3200000000.0,4340020700.0,-1140020736.0
1600000000.0,1399762400.0,200237568.0
2450000000.0,2425803000.0,24196992.0
2520000000.0,2569514000.0,-49513984.0
1400000000.0,1649811000.0,-249810944.0
2520000000.0,2569514000.0,-49513984.0
1400000000.0,1649811000.0,-249810944.0
2520000000.0,2441389800.0,78610176.0
2000000000.0,1823379500.0,176620544.0
1550000000.0,1439487600.0,110512384.0
2600000000.0,2214992100.0,385007872.0
1700000000.0,1451627400.0,248372608.0
1050000000.0,1347425400.0,-297425408.0
2350000000.0,2112766100.0,237233920.0
2540000000.0,2673987600.0,-133987584.0
2000000000.0,1892051600.0,107948416.0
7390000000.0,7016723500.0,373276544.0
4100000000.0,3746115800.0,353884160.0
5900000000.0,5843579400.0,56420608.0
2600000000.0,2687081200.0,-87081216.0
6250000000.0,5230752300.0,1019247744.0
2800000000.0,4483343000.0,-1683342848.0
6600000000.0,4949062700.0,1650937344.0
5200000000.0,4640735000.0,559264768.0
6800000000.0,5240109000.0,1559890944.0
3200000000.0,3344356400.0,-144356352.0
2520000000.0,2312237300.0,207762688.0
506000000.0,531737000.0,-25736992.0
1470000000.0,1362791000.0,107208960.0
3800000000.0,3928667100.0,-128667136.0
1300000000.0,1248975000.0,51025024.0
506000000.0,531737000.0,-25736992.0
1470000000.0,1362791000.0,107208960.0
1480000000.0,1252266900.0,227733120.0
7000000000.0,6423844000.0,576156160.0
4800000000.0,4716712000.0,83288064.0
7100000000.0,6933164000.0,166835968.0
6200000000.0,5903739400.0,296260608.0
4900000000.0,4575947300.0,324052736.0
7190000000.0,5866394000.0,1323605888.0
6500000000.0,6246698000.0,253302016.0
3990000000.0,4582035000.0,-592034944.0
5100000000.0,5241218600.0,-141218560.0
6500000000.0,6246698000.0,253302016.0
5200000000.0,4834510000.0,365490176.0
4900000000.0,4349028400.0,550971648.0
7200000000.0,6730628000.0,469371904.0
4600000000.0,4578732500.0,21267456.0
4850000000.0,5752467000.0,-902466944.0
5200000000.0,5799077400.0,-599077376.0
3990000000.0,4164461300.0,-174461312.0
6000000000.0,5381889000.0,618110976.0
5000000000.0,5113218600.0,-113218560.0
6500000000.0,6189178400.0,310821632.0
4850000000.0,5653106000.0,-803106176.0
3990000000.0,4072121600.0,-82121600.0
4500000000.0,4657992000.0,-157992192.0
800000000.0,845256770.0,-45256768.0
1150000000.0,1101756300.0,48243712.0
1150000000.0,1174895600.0,-24895616.0
1500000000.0,1234817300.0,265182720.0
2400000000.0,2352550400.0,47449600.0
2400000000.0,2352550400.0,47449600.0
4700000000.0,4615022600.0,84977408.0
3390000000.0,3426278400.0,-36278400.0
4700000000.0,3907212800.0,792787200.0
3500000000.0,3062043000.0,437957120.0
3350000000.0,3608814600.0,-258814592.0
3800000000.0,3960137200.0,-160137216.0
1270000000.0,1221162400.0,48837632.0
1450000000.0,1334002700.0,115997312.0
1800000000.0,1642363600.0,157636352.0
4500000000.0,4542164500.0,-42164480.0
5500000000.0,4628986400.0,871013632.0
2600000000.0,2431778800.0,168221184.0
3300000000.0,3207720400.0,92279552.0
2500000000.0,2334915000.0,165084928.0
709000000.0,772506400.0,-63506368.0
2600000000.0,2431778800.0,168221184.0
709000000.0,772506400.0,-63506368.0
2100000000.0,2022111700.0,77888256.0
2600000000.0,2375958800.0,224041216.0
2000000000.0,1782262300.0,217737728.0
1080000000.0,997668860.0,82331136.0
3000000000.0,3512611800.0,-512611840.0
1270000000.0,1057856450.0,212143552.0
3100000000.0,3247309000.0,-147309056.0
5900000000.0,5747674600.0,152325376.0
7500000000.0,7489578000.0,10422016.0
7000000000.0,5596866600.0,1403133440.0
440000000.0,482411700.0,-42411712.0
5600000000.0,5319787000.0,280212992.0
640000000.0,699287100.0,-59287104.0
2090000000.0,1877703600.0,212296448.0
1140000000.0,1105830000.0,34169984.0
2090000000.0,2055327000.0,34673024.0
935000000.0,977225300.0,-42225280.0
1140000000.0,1073605700.0,66394304.0
4550000000.0,3673764600.0,876235392.0
1880000000.0,2246507000.0,-366507008.0
5000000000.0,5547446300.0,-547446272.0
5200000000.0,4985320000.0,214680064.0
5200000000.0,4985320000.0,214680064.0
5000000000.0,5365695000.0,-365694976.0
780000000.0,858855900.0,-78855872.0
780000000.0,858855900.0,-78855872.0
858000000.0,928549000.0,-70548992.0
780000000.0,858855900.0,-78855872.0
1900000000.0,1643642200.0,256357760.0
1100000000.0,800729540.0,299270464.0
858000000.0,928549000.0,-70548992.0
783000000.0,829001300.0,-46001280.0
859000000.0,931363900.0,-72363904.0
443000000.0,454647000.0,-11647008.0
780000000.0,723173950.0,56826048.0
4650000000.0,3957766100.0,692233856.0
562000000.0,546742100.0,15257920.0
528000000.0,546742100.0,-18742080.0
562000000.0,546742100.0,15257920.0
528000000.0,546742100.0,-18742080.0
562000000.0,546742100.0,15257920.0
921000000.0,975219900.0,-54219904.0
869000000.0,959317060.0,-90317056.0
998000000.0,954080000.0,43920000.0
920000000.0,969866430.0,-49866432.0
2340000000.0,2191007700.0,148992256.0
895000000.0,950490940.0,-55490944.0
5700000000.0,5761075700.0,-61075712.0
782000000.0,826886800.0,-44886784.0
782000000.0,826886800.0,-44886784.0
1000000000.0,1015826000.0,-15825984.0
2200000000.0,1929847400.0,270152576.0
2520000000.0,2561332700.0,-41332736.0
2000000000.0,1921136100.0,78863872.0
2000000000.0,1921136100.0,78863872.0
764000000.0,722662400.0,41337600.0
485000000.0,491361920.0,-6361920.0
764000000.0,722662400.0,41337600.0
485000000.0,491361920.0,-6361920.0
762000000.0,744891460.0,17108544.0
762000000.0,744891460.0,17108544.0
389000000.0,424990980.0,-35990976.0
625000000.0,691349800.0,-66349824.0
477000000.0,480393500.0,-3393504.0
477000000.0,480393500.0,-3393504.0
477000000.0,480393500.0,-3393504.0
477000000.0,480393500.0,-3393504.0
599000000.0,589453250.0,9546752.0
534000000.0,538624060.0,-4624064.0
500000000.0,529717500.0,-29717504.0
444000000.0,538624060.0,-94624064.0
3000000000.0,2774891300.0,225108736.0
4800000000.0,5516878000.0,-716877824.0
1900000000.0,2036242300.0,-136242304.0
4190000000.0,4048014600.0,141985408.0
4190000000.0,4048014600.0,141985408.0
4400000000.0,4098365000.0,301635072.0
2400000000.0,2242183400.0,157816576.0
1900000000.0,1920172700.0,-20172672.0
2640000000.0,2350514200.0,289485824.0
1950000000.0,1920172700.0,29827328.0
1050000000.0,1032212700.0,17787328.0
4800000000.0,5333787600.0,-533787648.0
2700000000.0,2858300000.0,-158299904.0
6700000000.0,5795605500.0,904394496.0
2900000000.0,2694615600.0,205384448.0
2850000000.0,2703062800.0,146937216.0
2550000000.0,2586764300.0,-36764288.0
7000000000.0,5506428400.0,1493571584.0
7500000000.0,6943990000.0,556010240.0
595000000.0,768377100.0,-173377088.0
1400000000.0,1325271000.0,74728960.0
7000000000.0,7205363000.0,-205363200.0
5750000000.0,5218774000.0,531225984.0
5250000000.0,5526567400.0,-276567424.0
1550000000.0,1918916900.0,-368916864.0
920000000.0,947491650.0,-27491648.0
3650000000.0,3561740000.0,88259968.0
3650000000.0,2873989400.0,776010624.0
3450000000.0,3401716500.0,48283520.0
3450000000.0,3317596200.0,132403840.0
4500000000.0,4834841600.0,-334841600.0
3650000000.0,3561740000.0,88259968.0
3650000000.0,2998056000.0,651944064.0
1970000000.0,2157068300.0,-187068288.0
5000000000.0,5738254300.0,-738254336.0
6100000000.0,5462066000.0,637933824.0
7500000000.0,7251951600.0,248048384.0
5000000000.0,5088991700.0,-88991744.0
4700000000.0,4375053000.0,324947200.0
451000000.0,497738400.0,-46738400.0
568000000.0,497814340.0,70185664.0
700000000.0,894618500.0,-194618496.0
1280000000.0,1067616450.0,212383552.0
900000000.0,889305400.0,10694592.0
4200000000.0,5000347000.0,-800347136.0
3600000000.0,3099177500.0,500822528.0
4500000000.0,4584893400.0,-84893440.0
3750000000.0,3917675000.0,-167675008.0
3700000000.0,3142013700.0,557986304.0
3000000000.0,3139473700.0,-139473664.0
3200000000.0,3429102800.0,-229102848.0
2700000000.0,2745902300.0,-45902336.0
2400000000.0,2353991200.0,46008832.0
2520000000.0,2545087000.0,-25086976.0
1500000000.0,1399025800.0,100974208.0
2340000000.0,2753801200.0,-413801216.0
1100000000.0,1204132500.0,-104132480.0
1900000000.0,2037567100.0,-137567104.0
1100000000.0,845732500.0,254267520.0
1500000000.0,1668917800.0,-168917760.0
1450000000.0,1487906600.0,-37906560.0
4500000000.0,3708755700.0,791244288.0
4600000000.0,4398447000.0,201552896.0
5000000000.0,4917596700.0,82403328.0
1500000000.0,1429258200.0,70741760.0
5700000000.0,5566036500.0,133963520.0
5500000000.0,5936066600.0,-436066560.0
4200000000.0,4184055000.0,15944960.0
1600000000.0,1493938000.0,106061952.0
525000000.0,523663940.0,1336064.0
475000000.0,494933380.0,-19933376.0
477000000.0,473118900.0,3881088.0
477000000.0,473118900.0,3881088.0
2750000000.0,3024903200.0,-274903168.0
2750000000.0,3024903200.0,-274903168.0
2500000000.0,2140551300.0,359448704.0
3800000000.0,3796127000.0,3873024.0
1300000000.0,1151582300.0,148417664.0
1100000000.0,1087042400.0,12957568.0
1500000000.0,1800288100.0,-300288128.0
2550000000.0,2538140200.0,11859840.0
2050000000.0,1964816100.0,85183872.0
725000000.0,758537860.0,-33537856.0
1050000000.0,946655300.0,103344704.0
1050000000.0,946655300.0,103344704.0
919000000.0,817111400.0,101888576.0
1500000000.0,1324113800.0,175886208.0
2300000000.0,2702274300.0,-402274304.0
3200000000.0,3201064400.0,-1064448.0
2500000000.0,2573408500.0,-73408512.0
3800000000.0,3591955700.0,208044288.0
7500000000.0,6709223400.0,790776576.0
3480000000.0,4103691800.0,-623691776.0
3950000000.0,4261576400.0,-311576448.0
4500000000.0,4299393500.0,200606464.0
3800000000.0,3732443600.0,67556352.0
2500000000.0,2491100000.0,8900096.0
3770000000.0,3206631400.0,563368576.0
885000000.0,938366140.0,-53366144.0
6900000000.0,6543862000.0,356138240.0
4000000000.0,4471847400.0,-471847424.0
3800000000.0,3525465300.0,274534656.0
2600000000.0,2675497700.0,-75497728.0
2250000000.0,2456575200.0,-206575232.0
6300000000.0,6178527700.0,121472256.0
3250000000.0,3201443000.0,48556928.0
3300000000.0,2792737000.0,507262976.0
4500000000.0,5309356000.0,-809356032.0
5800000000.0,5618139600.0,181860352.0
1600000000.0,1629473900.0,-29473920.0
2110000000.0,1983053600.0,126946432.0
4500000000.0,4404466000.0,95533824.0
6500000000.0,6058689000.0,441310976.0
1370000000.0,1588812300.0,-218812288.0
4100000000.0,3415369200.0,684630784.0
3900000000.0,3532216300.0,367783680.0
1550000000.0,1626220000.0,-76220032.0
3800000000.0,4581904000.0,-781903872.0
3800000000.0,4340997600.0,-540997632.0
565000000.0,545382900.0,19617088.0
3200000000.0,3196622800.0,3377152.0
3830000000.0,3785816000.0,44183936.0
5860000000.0,5153293000.0,706707200.0
3190000000.0,3621177600.0,-431177600.0
3750000000.0,3532209400.0,217790592.0
5050000000.0,4567698400.0,482301568.0
6940000000.0,6370790000.0,569210112.0
4270000000.0,4028842800.0,241157248.0
4270000000.0,4028842800.0,241157248.0
3830000000.0,3272572200.0,557427840.0
3190000000.0,3075740000.0,114260096.0
7500000000.0,6792881700.0,707118336.0
7500000000.0,6946560000.0,553440000.0
3190000000.0,3624812300.0,-434812288.0
3830000000.0,3735684000.0,94315904.0
3830000000.0,3785816000.0,44183936.0
3830000000.0,3735684000.0,94315904.0
5300000000.0,4912525300.0,387474688.0
4270000000.0,4237333800.0,32666240.0
5050000000.0,4586310700.0,463689344.0
3830000000.0,3899269000.0,-69269120.0
6660000000.0,6572957700.0,87042304.0
3830000000.0,3785816000.0,44183936.0
5860000000.0,5021249000.0,838750976.0
5050000000.0,4687814700.0,362185344.0
5860000000.0,5153293000.0,706707200.0
5050000000.0,4687814700.0,362185344.0
5860000000.0,5484584400.0,375415552.0
3830000000.0,3794252000.0,35747968.0
5050000000.0,4787701000.0,262298752.0
3830000000.0,3941840100.0,-111840128.0
4440000000.0,4473553400.0,-33553408.0
4270000000.0,4505605600.0,-235605632.0
3830000000.0,3785816000.0,44183936.0
1320000000.0,1459136300.0,-139136256.0
5860000000.0,5174291000.0,685709056.0
3830000000.0,3785816000.0,44183936.0
5050000000.0,4687814700.0,362185344.0
3830000000.0,3272572200.0,557427840.0
5050000000.0,4951971000.0,98029184.0
5860000000.0,5234894300.0,625105664.0
1200000000.0,1124196000.0,75804032.0
6630000000.0,6370790000.0,259210112.0
4980000000.0,5231430700.0,-251430656.0
3190000000.0,3075740000.0,114260096.0
4270000000.0,4722617300.0,-452617344.0
5860000000.0,5226454000.0,633545984.0
3830000000.0,3189862100.0,640137856.0
3830000000.0,3735684000.0,94315904.0
1200000000.0,1379670800.0,-179670784.0
1320000000.0,1459136300.0,-139136256.0
1800000000.0,2444768000.0,-644768000.0
1530000000.0,1728654000.0,-198653952.0
6660000000.0,6404538400.0,255461632.0
2690000000.0,2397605400.0,292394624.0
3190000000.0,3075740000.0,114260096.0
3500000000.0,4729477000.0,-1229477120.0
2600000000.0,3034380000.0,-434380032.0
3830000000.0,3735684000.0,94315904.0
4980000000.0,4980738600.0,-738560.0
4270000000.0,4395688000.0,-125687936.0
5350000000.0,4898145000.0,451855232.0
6660000000.0,6572957700.0,87042304.0
2800000000.0,3792805000.0,-992805120.0
4440000000.0,4410847000.0,29152768.0
4440000000.0,3834506200.0,605493760.0
6660000000.0,6572957700.0,87042304.0
3830000000.0,3809480200.0,20519808.0
7670000000.0,6951516700.0,718483328.0
1860000000.0,1568338600.0,291661440.0
1680000000.0,1408119900.0,271880064.0
3190000000.0,3110808800.0,79191168.0
4270000000.0,4190708200.0,79291776.0
3760000000.0,3735684000.0,24315904.0
960000000.0,1085699700.0,-125699712.0
5050000000.0,4687814700.0,362185344.0
6660000000.0,6572957700.0,87042304.0
3710000000.0,3809480200.0,-99480192.0
3190000000.0,3624812300.0,-434812288.0
5100000000.0,5448685000.0,-348685056.0
3250000000.0,3048761300.0,201238656.0
6650000000.0,5482628600.0,1167371392.0
5350000000.0,4773376500.0,576623488.0
6660000000.0,6572957700.0,87042304.0
7500000000.0,6576544300.0,923455744.0
3830000000.0,3735684000.0,94315904.0
4440000000.0,4495030300.0,-55030272.0
4500000000.0,5146416600.0,-646416640.0
5500000000.0,6294166500.0,-794166528.0
3830000000.0,3794252000.0,35747968.0
3190000000.0,3624349200.0,-434349184.0
3830000000.0,3735684000.0,94315904.0
5860000000.0,5238340000.0,621659904.0
5050000000.0,4765180400.0,284819584.0
5000000000.0,5661847000.0,-661847040.0
2200000000.0,2332952000.0,-132952064.0
2300000000.0,2493124600.0,-193124608.0
2390000000.0,2273525800.0,116474240.0
7650000000.0,6442691000.0,1207308928.0
3200000000.0,3639513000.0,-439513088.0
3800000000.0,3835340000.0,-35340032.0
7500000000.0,6801645600.0,698354432.0
2960000000.0,2638090500.0,321909504.0
5050000000.0,3805137700.0,1244862336.0
7100000000.0,6148479500.0,951520512.0
2700000000.0,2349770000.0,350230016.0
1440000000.0,1550936300.0,-110936320.0
2400000000.0,3044507600.0,-644507648.0
7100000000.0,5035050000.0,2064950016.0
1060000000.0,1732195500.0,-672195456.0
2220000000.0,2489271300.0,-269271296.0
889000000.0,800888400.0,88111616.0
1440000000.0,1550936300.0,-110936320.0
4800000000.0,4440654000.0,359346176.0
4800000000.0,4491585000.0,308414976.0
1440000000.0,1299243900.0,140756096.0
1320000000.0,1289248600.0,30751360.0
650000000.0,703681000.0,-53681024.0
6930000000.0,6131124000.0,798875776.0
2320000000.0,2580038400.0,-260038400.0
2220000000.0,2489271300.0,-269271296.0
1020000000.0,1039826370.0,-19826368.0
2600000000.0,2788484400.0,-188484352.0
3300000000.0,3043230500.0,256769536.0
3500000000.0,3922108700.0,-422108672.0
2500000000.0,2506360300.0,-6360320.0
4300000000.0,3703475200.0,596524800.0
5320000000.0,4491585000.0,828414976.0
1940000000.0,1520738300.0,419261696.0
3100000000.0,2494903800.0,605096192.0
4900000000.0,4596241000.0,303759104.0
2550000000.0,3246795000.0,-696795008.0
2300000000.0,2732371000.0,-432370944.0
1200000000.0,1693596400.0,-493596416.0
3700000000.0,3727094000.0,-27094016.0
3800000000.0,3658339300.0,141660672.0
2600000000.0,3264685600.0,-664685568.0
1950000000.0,2191718400.0,-241718400.0
1550000000.0,1447220600.0,102779392.0
1280000000.0,927180900.0,352819072.0
1600000000.0,1455259000.0,144740992.0
2800000000.0,3299787000.0,-499787008.0
2950000000.0,2945260000.0,4739968.0
4540000000.0,4318592500.0,221407488.0
2900000000.0,2376348700.0,523651328.0
3550000000.0,3033859000.0,516140928.0
2000000000.0,2138841200.0,-138841216.0
3400000000.0,2630704400.0,769295616.0
1850000000.0,1595560200.0,254439808.0
2960000000.0,2638090500.0,321909504.0
2190000000.0,1739472600.0,450527360.0
4100000000.0,3207977500.0,892022528.0
3300000000.0,3268729300.0,31270656.0
7500000000.0,5595105300.0,1904894720.0
2000000000.0,2108474800.0,-108474752.0
1940000000.0,2093787000.0,-153787008.0
2270000000.0,2542898700.0,-272898688.0
1400000000.0,1347970300.0,52029696.0
3450000000.0,2908649200.0,541350784.0
3300000000.0,3063754500.0,236245504.0
3800000000.0,3401444000.0,398555904.0
4750000000.0,5652082000.0,-902082176.0
3400000000.0,3910478000.0,-510478080.0
2450000000.0,3434673400.0,-984673408.0
4900000000.0,4440654000.0,459346176.0
3100000000.0,2649188900.0,450811136.0
3500000000.0,3033859000.0,466140928.0
5280000000.0,4179261700.0,1100738304.0
2600000000.0,2747898400.0,-147898368.0
2200000000.0,2765644500.0,-565644544.0
5800000000.0,5724524000.0,75475968.0
3000000000.0,3840684000.0,-840684032.0
5100000000.0,4491585000.0,608414976.0
1460000000.0,1347970300.0,112029696.0
6930000000.0,6148479500.0,781520512.0
1950000000.0,2094098600.0,-144098560.0
1950000000.0,2094098600.0,-144098560.0
3500000000.0,3297251600.0,202748416.0
900000000.0,947092350.0,-47092352.0
2600000000.0,3264685600.0,-664685568.0
755000000.0,910738560.0,-155738560.0
785000000.0,922349760.0,-137349760.0
3550000000.0,2891694600.0,658305408.0
2600000000.0,3120941600.0,-520941568.0
3600000000.0,3945420500.0,-345420544.0
4500000000.0,4533388300.0,-33388288.0
2600000000.0,3414340000.0,-814340096.0
3650000000.0,2800728000.0,849271936.0
1200000000.0,1193420300.0,6579712.0
3500000000.0,3171607300.0,328392704.0
2100000000.0,1888640800.0,211359232.0
2720000000.0,3042934500.0,-322934528.0
2960000000.0,2631863600.0,328136448.0
5050000000.0,3940652300.0,1109347712.0
5500000000.0,4208860000.0,1291140096.0
3120000000.0,3245761000.0,-125761024.0
2700000000.0,2794000000.0,-93999872.0
1020000000.0,1263933800.0,-243933824.0
4000000000.0,3882667300.0,117332736.0
7400000000.0,6773617000.0,626382848.0
1250000000.0,1370065000.0,-120065024.0
1200000000.0,1339527800.0,-139527808.0
3840000000.0,3752408800.0,87591168.0
2800000000.0,3076150500.0,-276150528.0
1000000000.0,1456369700.0,-456369664.0
1700000000.0,1589230600.0,110769408.0
1300000000.0,1043999700.0,256000320.0
1800000000.0,1567716500.0,232283520.0
599000000.0,718271940.0,-119271936.0
3000000000.0,2494765800.0,505234176.0
3000000000.0,1808927500.0,1191072512.0
2150000000.0,2432419000.0,-282419072.0
5300000000.0,6043812000.0,-743811840.0
1450000000.0,1330810800.0,119189248.0
4100000000.0,4477583000.0,-377582848.0
1600000000.0,1445463400.0,154536576.0
3500000000.0,3459051000.0,40948992.0
4990000000.0,3877368600.0,1112631424.0
1850000000.0,1599673900.0,250326144.0
1580000000.0,1180419100.0,399580928.0
5000000000.0,5742633500.0,-742633472.0
1000000000.0,1295445500.0,-295445504.0
900000000.0,965810750.0,-65810752.0
3100000000.0,3713278700.0,-613278720.0
4200000000.0,4360066000.0,-160066048.0
1700000000.0,1568697500.0,131302528.0
1490000000.0,1320381300.0,169618688.0
6700000000.0,6394480600.0,305519360.0
3300000000.0,3749232400.0,-449232384.0
1300000000.0,1344306400.0,-44306432.0
3300000000.0,4089549000.0,-789549056.0
2700000000.0,4323925000.0,-1623924992.0
800000000.0,1154690200.0,-354690176.0
2500000000.0,2131144800.0,368855168.0
2190000000.0,1576535300.0,613464704.0
5080000000.0,3630243600.0,1449756416.0
1900000000.0,1876071200.0,23928832.0
2600000000.0,3640596200.0,-1040596224.0
1200000000.0,1132248400.0,67751552.0
1400000000.0,981581600.0,418418432.0
7000000000.0,5390426000.0,1609573888.0
5000000000.0,4552547000.0,447453184.0
3500000000.0,3810279700.0,-310279680.0
2100000000.0,2969877800.0,-869877760.0
3500000000.0,3595293700.0,-95293696.0
1750000000.0,1521704400.0,228295552.0
785000000.0,888873000.0,-103873024.0
888000000.0,863703600.0,24296384.0
1750000000.0,1723932300.0,26067712.0
2700000000.0,2475332600.0,224667392.0
1650000000.0,1486661200.0,163338752.0
2500000000.0,2393730600.0,106269440.0
6900000000.0,6636411000.0,263589120.0
1580000000.0,1411876900.0,168123136.0
7200000000.0,7240425000.0,-40424960.0
4500000000.0,4473203700.0,26796288.0
7200000000.0,6701920000.0,498079744.0
2100000000.0,1986896400.0,113103616.0
3700000000.0,3705595000.0,-5594880.0
2400000000.0,2277471000.0,122529024.0
3500000000.0,3181034200.0,318965760.0
2200000000.0,2864937000.0,-664936960.0
4800000000.0,4640912400.0,159087616.0
2900000000.0,2984437500.0,-84437504.0
1300000000.0,963729540.0,336270464.0
2950000000.0,2681618200.0,268381824.0
2900000000.0,2984437500.0,-84437504.0
1500000000.0,1436004900.0,63995136.0
3200000000.0,2658953700.0,541046272.0
2850000000.0,2959157200.0,-109157248.0
2990000000.0,2997861600.0,-7861632.0
3300000000.0,2929198300.0,370801664.0
2000000000.0,1848588900.0,151411072.0
3750000000.0,3776296400.0,-26296448.0
2790000000.0,2702037000.0,87963008.0
2500000000.0,2361533000.0,138467072.0
850000000.0,836059600.0,13940416.0
630000000.0,582704830.0,47295168.0
960000000.0,945229950.0,14770048.0
1060000000.0,843799000.0,216201024.0
1440000000.0,1142165200.0,297834752.0
525000000.0,555178400.0,-30178368.0
1300000000.0,1236837400.0,63162624.0
975000000.0,1076061700.0,-101061696.0
1750000000.0,1742497800.0,7502208.0
899000000.0,958452000.0,-59451968.0
660000000.0,818051700.0,-158051712.0
1250000000.0,1356015900.0,-106015872.0
630000000.0,729922700.0,-99922688.0
385000000.0,371024670.0,13975328.0
2500000000.0,2613021400.0,-113021440.0
771000000.0,774379900.0,-3379904.0
1180000000.0,1438793100.0,-258793088.0
3000000000.0,1892419700.0,1107580288.0
5000000000.0,4416790500.0,583209472.0
650000000.0,945466200.0,-295466176.0
610000000.0,690227260.0,-80227264.0
3000000000.0,3263023400.0,-263023360.0
650000000.0,653186240.0,-3186240.0
650000000.0,653186240.0,-3186240.0
700000000.0,552300300.0,147699712.0
1100000000.0,1056104500.0,43895488.0
455000000.0,486466180.0,-31466176.0
675000000.0,731432000.0,-56432000.0
1350000000.0,1812332700.0,-462332672.0
685000000.0,639912600.0,45087424.0
610000000.0,676248600.0,-66248576.0
2700000000.0,2443444200.0,256555776.0
5700000000.0,5391547400.0,308452608.0
2770000000.0,2723234600.0,46765440.0
3120000000.0,3110636800.0,9363200.0
1360000000.0,1576989400.0,-216989440.0
2800000000.0,2723234600.0,76765440.0
1900000000.0,1592595700.0,307404288.0
2800000000.0,3098740000.0,-298739968.0
3120000000.0,3110636800.0,9363200.0
1200000000.0,1256676600.0,-56676608.0
1590000000.0,1933406500.0,-343406464.0
4000000000.0,2868573000.0,1131427072.0
899000000.0,922751000.0,-23750976.0
3200000000.0,4068232200.0,-868232192.0
1200000000.0,1293608600.0,-93608576.0
4680000000.0,4246249700.0,433750272.0
3120000000.0,3110636800.0,9363200.0
796000000.0,736456200.0,59543808.0
2700000000.0,2443444200.0,256555776.0
1000000000.0,1057352200.0,-57352192.0
2770000000.0,2677784800.0,92215168.0
6000000000.0,4456699400.0,1543300608.0
1900000000.0,1682369800.0,217630208.0
2350000000.0,2566428400.0,-216428416.0
6000000000.0,5797330000.0,202670080.0
665000000.0,784592260.0,-119592256.0
1040000000.0,1335874200.0,-295874176.0
1250000000.0,1096638600.0,153361408.0
1430000000.0,1499078800.0,-69078784.0
3000000000.0,3529408000.0,-529408000.0
5950000000.0,5727177700.0,222822272.0
1200000000.0,1111724000.0,88275968.0
1500000000.0,1324295700.0,175704320.0
1500000000.0,1385192200.0,114807808.0
2950000000.0,3373184800.0,-423184768.0
1000000000.0,1292767400.0,-292767360.0
2770000000.0,2677784800.0,92215168.0
1800000000.0,1682369800.0,117630208.0
6700000000.0,6310960000.0,389039872.0
4200000000.0,4150536400.0,49463552.0
1420000000.0,1384756200.0,35243776.0
4300000000.0,3877398000.0,422601984.0
5950000000.0,5932048400.0,17951616.0
6000000000.0,5592448500.0,407551488.0
4400000000.0,4150536400.0,249463552.0
6500000000.0,5781605400.0,718394624.0
765000000.0,1102206100.0,-337206080.0
2850000000.0,3589497000.0,-739497088.0
655000000.0,651382200.0,3617792.0
2110000000.0,1526163300.0,583836672.0
1750000000.0,1626043300.0,123956736.0
5700000000.0,6051759600.0,-351759616.0
2000000000.0,2022717300.0,-22717312.0
1750000000.0,1414653400.0,335346560.0
2000000000.0,1682026500.0,317973504.0
1750000000.0,1745614700.0,4385280.0
1660000000.0,1572796000.0,87203968.0
935000000.0,905022460.0,29977536.0
1800000000.0,1587512800.0,212487168.0
655000000.0,623021500.0,31978496.0
1800000000.0,2078745600.0,-278745600.0
1320000000.0,1289947300.0,30052736.0
1680000000.0,1911504900.0,-231504896.0
1860000000.0,1731683500.0,128316544.0
1320000000.0,1280240800.0,39759232.0
1860000000.0,1731683500.0,128316544.0
1530000000.0,1652008800.0,-122008832.0
960000000.0,985461000.0,-25460992.0
1800000000.0,1843525600.0,-43525632.0
1530000000.0,1652008800.0,-122008832.0
1860000000.0,1731683500.0,128316544.0
1320000000.0,1280240800.0,39759232.0
1800000000.0,1843525600.0,-43525632.0
1860000000.0,1731683500.0,128316544.0
2600000000.0,2494038000.0,105961984.0
960000000.0,985461000.0,-25460992.0
960000000.0,985461000.0,-25460992.0
1530000000.0,1652008800.0,-122008832.0
960000000.0,985461000.0,-25460992.0
895000000.0,857821200.0,37178816.0
1680000000.0,1517252900.0,162747136.0
2600000000.0,2426210000.0,173789952.0
1680000000.0,1517252900.0,162747136.0
1680000000.0,1517252900.0,162747136.0
1680000000.0,1517252900.0,162747136.0
1590000000.0,1468310100.0,121689856.0
1800000000.0,1870415200.0,-70415232.0
1500000000.0,1377782500.0,122217472.0
1200000000.0,1450730500.0,-250730496.0
1280000000.0,1590564900.0,-310564864.0
900000000.0,889113800.0,10886208.0
1080000000.0,1213870600.0,-133870592.0
685000000.0,744438400.0,-59438400.0
960000000.0,1092442400.0,-132442368.0
745000000.0,792433900.0,-47433920.0
960000000.0,1015903500.0,-55903488.0
1060000000.0,984495300.0,75504704.0
960000000.0,1015903500.0,-55903488.0
1060000000.0,913102340.0,146897664.0
960000000.0,1015903500.0,-55903488.0
1060000000.0,984495300.0,75504704.0
1060000000.0,984495300.0,75504704.0
1600000000.0,1588375900.0,11624064.0
1050000000.0,1118679600.0,-68679552.0
2750000000.0,3114246100.0,-364246144.0
2800000000.0,2613016600.0,186983424.0
1800000000.0,1765494300.0,34505728.0
1800000000.0,1845787900.0,-45787904.0
1020000000.0,1022873860.0,-2873856.0
1020000000.0,999792900.0,20207104.0
1020000000.0,999792900.0,20207104.0
750000000.0,793975550.0,-43975552.0
1020000000.0,999792900.0,20207104.0
1020000000.0,999792900.0,20207104.0
1020000000.0,999792900.0,20207104.0
1020000000.0,999792900.0,20207104.0
