city,district,price_in_rp,price_category,land_area,bedrooms,bathrooms
jakarta selatan,Radio Dalam,8000000000.0,sedang,256.0,4.0,5.0
jakarta timur,Raffles Hills,1550000000.0,sedang,108.0,2.0,2.0
jakarta selatan,Sektor 3A-Bintaro,3800000000.0,murah,260.0,5.0,3.0
jakarta pusat,Petojo,17000000000.0,sedang,303.0,4.0,4.0
jakarta barat,Green garden,3800000000.0,sedang,220.0,4.0,3.0
jakarta timur,Pinang Ranti,565000000.0,murah,32.0,2.0,1.0
jakarta barat,Taman Meruya,3200000000.0,sedang,150.0,6.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,3.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,5.0,4.0
 Tangerang,Alam Sutera,12400000000.0,mahal,320.0,6.0,5.0
 Tangerang,Alam Sutera,3750000000.0,mahal,200.0,5.0,3.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,6940000000.0,mahal,205.0,4.0,4.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,3.0,2.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,3.0,2.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,2.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,3.0,2.0
 Tangerang,Alam Sutera,7500000000.0,mahal,240.0,4.0,4.0
 Tangerang,Alam Sutera,7500000000.0,mahal,240.0,4.0,4.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,4.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,3830000000.0,mahal,104.0,3.0,3.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,5300000000.0,mahal,240.0,4.0,3.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,5.0,4.0
 Tangerang,Alam Sutera,12400000000.0,mahal,320.0,6.0,4.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,4.0,4.0
 Tangerang,Alam Sutera,6660000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,3.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,3.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,5.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,4.0,3.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,5.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,4.0,4.0
 Tangerang,Alam Sutera,4440000000.0,mahal,108.0,5.0,6.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,4.0,3.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,1320000000.0,murah,91.0,6.0,2.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,2.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,3.0
 Tangerang,Alam Sutera,1200000000.0,murah,50.0,2.0,1.0
 Tangerang,Alam Sutera,10200000000.0,mahal,350.0,4.0,4.0
 Tangerang,Alam Sutera,6630000000.0,mahal,205.0,4.0,4.0
 Tangerang,Alam Sutera,4980000000.0,mahal,200.0,5.0,4.0
 Tangerang,Alam Sutera,3190000000.0,sedang,128.0,3.0,2.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,6.0,7.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,3.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,2.0,2.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,1200000000.0,murah,80.0,3.0,2.0
 Tangerang,Alam Sutera,1320000000.0,murah,91.0,6.0,2.0
 Tangerang,Alam Sutera,1800000000.0,sedang,144.0,3.0,2.0
 Tangerang,Alam Sutera,1530000000.0,sedang,90.0,2.0,2.0
 Tangerang,Alam Sutera,9400000000.0,mahal,300.0,5.0,6.0
 Tangerang,Alam Sutera,6660000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,2690000000.0,sedang,170.0,3.0,2.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,3.0,2.0
 Tangerang,Alam Sutera,3500000000.0,sedang,144.0,3.0,3.0
 Tangerang,Alam Sutera,2600000000.0,sedang,117.0,4.0,3.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,4980000000.0,mahal,200.0,4.0,3.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,4.0,3.0
 Tangerang,Alam Sutera,12400000000.0,mahal,320.0,5.0,4.0
 Tangerang,Alam Sutera,5350000000.0,mahal,126.0,6.0,6.0
 Tangerang,Alam Sutera,6660000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,2800000000.0,sedang,157.0,4.0,4.0
 Tangerang,Alam Sutera,26000000000.0,mahal,765.0,,
 Tangerang,Alam Sutera,10200000000.0,mahal,350.0,5.0,5.0
 Tangerang,Alam Sutera,8820000000.0,mahal,215.0,5.0,4.0
 Tangerang,Alam Sutera,4440000000.0,mahal,108.0,4.0,3.0
 Tangerang,Alam Sutera,13800000000.0,mahal,473.0,6.0,7.0
 Tangerang,Alam Sutera,4440000000.0,mahal,108.0,5.0,4.0
 Tangerang,Alam Sutera,6660000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,5.0,4.0
 Tangerang,Alam Sutera,7670000000.0,mahal,230.0,4.0,4.0
 Tangerang,Alam Sutera,1860000000.0,sedang,144.0,3.0,3.0
 Tangerang,Alam Sutera,1680000000.0,sedang,76.0,3.0,2.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,3.0,2.0
 Tangerang,Alam Sutera,4270000000.0,mahal,200.0,4.0,3.0
 Tangerang,Alam Sutera,3760000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,960000000.0,murah,103.0,3.0,1.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,6660000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,3710000000.0,mahal,105.0,5.0,4.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,4.0,4.0
 Tangerang,Alam Sutera,5100000000.0,mahal,205.0,4.0,5.0
 Tangerang,Alam Sutera,3250000000.0,sedang,200.0,3.0,2.0
 Tangerang,Alam Sutera,8330000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,6650000000.0,mahal,200.0,4.0,4.0
 Tangerang,Alam Sutera,5350000000.0,mahal,126.0,4.0,3.0
 Tangerang,Alam Sutera,6660000000.0,mahal,144.0,5.0,4.0
 Tangerang,Alam Sutera,8390000000.0,mahal,198.0,5.0,4.0
 Tangerang,Alam Sutera,7500000000.0,mahal,240.0,4.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,4440000000.0,mahal,108.0,5.0,4.0
 Tangerang,Alam Sutera,4500000000.0,mahal,200.0,4.0,3.0
 Tangerang,Alam Sutera,5500000000.0,mahal,280.0,4.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,4.0,3.0
 Tangerang,Alam Sutera,3190000000.0,sedang,124.0,4.0,4.0
 Tangerang,Alam Sutera,8390000000.0,mahal,198.0,5.0,4.0
 Tangerang,Alam Sutera,3830000000.0,mahal,105.0,3.0,3.0
 Tangerang,Alam Sutera,5860000000.0,mahal,160.0,4.0,3.0
 Tangerang,Alam Sutera,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Alam Sutera,5000000000.0,mahal,250.0,3.0,3.0
 Tangerang,Alam Sutera,2200000000.0,sedang,136.0,3.0,1.0
 Tangerang,Alam Sutera,2300000000.0,sedang,102.0,3.0,2.0
 Tangerang,Alam Sutera,2390000000.0,sedang,102.0,3.0,2.0
 Tangerang,Alam Sutera,7650000000.0,mahal,224.0,4.0,3.0
 Tangerang,Alam Sutera,26000000000.0,mahal,763.0,4.0,4.0
 Tangerang,Alam Sutera,3200000000.0,sedang,152.0,3.0,3.0
 Tangerang,Alam Sutera,3800000000.0,mahal,250.0,4.0,2.0
 Tangerang,Alam Sutera,13800000000.0,mahal,473.0,6.0,7.0
 Tangerang,Alam Sutera,7500000000.0,mahal,240.0,4.0,4.0
 Tangerang,Gading Serpong,2960000000.0,sedang,96.0,4.0,3.0
 Tangerang,Gading Serpong,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,Gading Serpong,7100000000.0,mahal,216.0,4.0,3.0
 Tangerang,Gading Serpong,2700000000.0,sedang,84.0,3.0,3.0
 Tangerang,Gading Serpong,1440000000.0,murah,96.0,4.0,2.0
 Tangerang,Gading Serpong,2400000000.0,sedang,161.0,3.0,2.0
 Tangerang,Gading Serpong,9000000000.0,mahal,414.0,5.0,6.0
 Tangerang,Gading Serpong,7100000000.0,mahal,214.0,4.0,3.0
 Tangerang,Gading Serpong,1060000000.0,murah,106.0,4.0,3.0
 Tangerang,Gading Serpong,2220000000.0,sedang,120.0,3.0,3.0
 Tangerang,Gading Serpong,889000000.0,murah,72.0,2.0,1.0
 Tangerang,Gading Serpong,1440000000.0,murah,96.0,4.0,2.0
 Tangerang,Gading Serpong,4800000000.0,mahal,180.0,3.0,3.0
 Tangerang,Gading Serpong,4800000000.0,mahal,180.0,3.0,3.0
 Tangerang,Gading Serpong,1440000000.0,murah,120.0,2.0,2.0
 Tangerang,Gading Serpong,1320000000.0,murah,91.0,6.0,2.0
 Tangerang,Gading Serpong,650000000.0,murah,72.0,2.0,1.0
 Tangerang,Gading Serpong,6930000000.0,mahal,216.0,4.0,4.0
 Tangerang,Gading Serpong,2320000000.0,sedang,120.0,5.0,4.0
 Tangerang,Gading Serpong,2220000000.0,sedang,120.0,3.0,3.0
 Tangerang,Gading Serpong,1020000000.0,murah,90.0,2.0,1.0
 Tangerang,Gading Serpong,15000000000.0,mahal,585.0,4.0,5.0
 Tangerang,Gading Serpong,2600000000.0,sedang,119.0,4.0,3.0
 Tangerang,Gading Serpong,3300000000.0,sedang,162.0,4.0,3.0
 Tangerang,Gading Serpong,3500000000.0,sedang,238.0,4.0,3.0
 Tangerang,Gading Serpong,2500000000.0,sedang,105.0,3.0,2.0
 Tangerang,Gading Serpong,4300000000.0,mahal,249.0,3.0,3.0
 Tangerang,Gading Serpong,5320000000.0,mahal,180.0,3.0,3.0
 Tangerang,Gading Serpong,1940000000.0,sedang,80.0,3.0,2.0
 Tangerang,Gading Serpong,3100000000.0,sedang,128.0,3.0,3.0
 Tangerang,Gading Serpong,4900000000.0,mahal,180.0,3.0,4.0
 Tangerang,Gading Serpong,2550000000.0,sedang,135.0,4.0,3.0
 Tangerang,Gading Serpong,2300000000.0,sedang,136.0,3.0,3.0
 Tangerang,Gading Serpong,1200000000.0,murah,72.0,3.0,3.0
 Tangerang,Gading Serpong,3700000000.0,mahal,233.0,3.0,2.0
 Tangerang,Gading Serpong,3800000000.0,mahal,182.0,4.0,4.0
 Tangerang,Gading Serpong,2600000000.0,sedang,136.0,4.0,3.0
 Tangerang,Gading Serpong,1950000000.0,sedang,105.0,3.0,2.0
 Tangerang,Gading Serpong,1550000000.0,sedang,90.0,3.0,2.0
 Tangerang,Gading Serpong,1280000000.0,murah,52.0,3.0,2.0
 Tangerang,Gading Serpong,1600000000.0,sedang,72.0,3.0,2.0
 Tangerang,Gading Serpong,2800000000.0,sedang,152.0,4.0,4.0
 Tangerang,Gading Serpong,2950000000.0,sedang,162.0,3.0,2.0
 Tangerang,Gading Serpong,4540000000.0,mahal,153.0,4.0,3.0
 Tangerang,Gading Serpong,2900000000.0,sedang,136.0,4.0,2.0
 Tangerang,Gading Serpong,3550000000.0,mahal,128.0,4.0,3.0
 Tangerang,Gading Serpong,2000000000.0,sedang,108.0,3.0,3.0
 Tangerang,Gading Serpong,3400000000.0,sedang,120.0,3.0,3.0
 Tangerang,Gading Serpong,1850000000.0,sedang,72.0,3.0,2.0
 Tangerang,Gading Serpong,2960000000.0,sedang,96.0,4.0,3.0
 Tangerang,Gading Serpong,2190000000.0,sedang,102.0,3.0,3.0
 Tangerang,Gading Serpong,4100000000.0,mahal,128.0,3.0,3.0
 Tangerang,Gading Serpong,3300000000.0,sedang,252.0,3.0,3.0
 Tangerang,Gading Serpong,7500000000.0,mahal,360.0,4.0,3.0
 Tangerang,Gading Serpong,2000000000.0,sedang,84.0,3.0,2.0
 Tangerang,Gading Serpong,1940000000.0,sedang,80.0,3.0,3.0
 Tangerang,Gading Serpong,2270000000.0,sedang,96.0,3.0,3.0
 Tangerang,Gading Serpong,1400000000.0,murah,48.0,2.0,2.0
 Tangerang,Gading Serpong,3450000000.0,sedang,128.0,4.0,3.0
 Tangerang,Gading Serpong,14000000000.0,mahal,450.0,4.0,4.0
 Tangerang,Gading Serpong,3300000000.0,sedang,144.0,3.0,3.0
 Tangerang,Gading Serpong,3800000000.0,mahal,162.0,4.0,3.0
 Tangerang,Gading Serpong,4750000000.0,mahal,426.0,6.0,4.0
 Tangerang,Gading Serpong,3400000000.0,sedang,278.0,3.0,2.0
 Tangerang,Gading Serpong,2450000000.0,sedang,160.0,3.0,3.0
 Tangerang,Gading Serpong,4900000000.0,mahal,180.0,3.0,3.0
 Tangerang,Gading Serpong,3100000000.0,sedang,128.0,3.0,3.0
 Tangerang,Gading Serpong,3500000000.0,sedang,128.0,4.0,3.0
 Tangerang,Gading Serpong,5280000000.0,mahal,170.0,4.0,3.0
 Tangerang,Gading Serpong,2600000000.0,sedang,154.0,3.0,3.0
 Tangerang,Gading Serpong,2200000000.0,sedang,157.0,4.0,4.0
 Tangerang,Gading Serpong,55000000000.0,mahal,1150.0,99.0,99.0
 Tangerang,Gading Serpong,5800000000.0,mahal,303.0,4.0,3.0
 Tangerang,Gading Serpong,3000000000.0,sedang,192.0,3.0,3.0
 Tangerang,Gading Serpong,5100000000.0,mahal,180.0,3.0,3.0
 Tangerang,Gading Serpong,1460000000.0,murah,48.0,2.0,2.0
 Tangerang,Gading Serpong,6930000000.0,mahal,216.0,4.0,3.0
 Tangerang,Gading Serpong,1950000000.0,sedang,96.0,3.0,3.0
 Tangerang,Gading Serpong,1950000000.0,sedang,96.0,3.0,3.0
 Tangerang,Gading Serpong,3500000000.0,sedang,144.0,4.0,3.0
 Tangerang,Gading Serpong,900000000.0,murah,90.0,2.0,1.0
 Tangerang,Gading Serpong,2600000000.0,sedang,136.0,4.0,3.0
 Tangerang,Gading Serpong,755000000.0,murah,78.0,3.0,2.0
 Tangerang,Gading Serpong,785000000.0,murah,85.0,3.0,2.0
 Tangerang,Gading Serpong,3550000000.0,mahal,128.0,4.0,3.0
 Tangerang,Gading Serpong,2600000000.0,sedang,135.0,4.0,3.0
 Tangerang,Gading Serpong,3600000000.0,mahal,238.0,4.0,4.0
 Tangerang,Gading Serpong,15000000000.0,mahal,585.0,4.0,5.0
 Tangerang,Gading Serpong,4500000000.0,mahal,216.0,4.0,4.0
 Tangerang,Gading Serpong,580000000000.0,mahal,303.0,5.0,4.0
 Tangerang,Gading Serpong,2600000000.0,sedang,136.0,3.0,3.0
 Tangerang,Gading Serpong,3650000000.0,mahal,202.0,3.0,2.0
 Tangerang,Gading Serpong,1200000000.0,murah,48.0,2.0,2.0
 Tangerang,Gading Serpong,3500000000.0,sedang,300.0,3.0,2.0
 Tangerang,Gading Serpong,2100000000.0,sedang,119.0,3.0,2.0
 Tangerang,Gading Serpong,2720000000.0,sedang,144.0,3.0,2.0
 Tangerang,Gading Serpong,2960000000.0,sedang,96.0,4.0,3.0
 Tangerang,BSD City,5050000000.0,mahal,140.0,4.0,3.0
 Tangerang,BSD City,5500000000.0,mahal,200.0,4.0,4.0
 Tangerang,BSD City,13400000000.0,mahal,300.0,5.0,7.0
 Tangerang,BSD City,17000000000.0,mahal,396.0,5.0,4.0
 Tangerang,BSD City,3120000000.0,sedang,128.0,3.0,3.0
 Tangerang,BSD City,9600000000.0,mahal,220.0,5.0,6.0
 Tangerang,BSD City,2700000000.0,sedang,84.0,3.0,3.0
 Tangerang,BSD City,12000000000.0,mahal,300.0,5.0,5.0
 Tangerang,BSD City,10100000000.0,mahal,200.0,4.0,4.0
 Tangerang,BSD City,1020000000.0,murah,32.0,4.0,2.0
 Tangerang,BSD City,17000000000.0,mahal,396.0,5.0,5.0
 Tangerang,BSD City,4000000000.0,mahal,128.0,4.0,4.0
 Tangerang,BSD City,7400000000.0,mahal,220.0,4.0,3.0
 Tangerang,BSD City,1250000000.0,murah,90.0,3.0,2.0
 Tangerang,BSD City,1200000000.0,murah,72.0,2.0,2.0
 Tangerang,BSD City,3840000000.0,mahal,185.0,4.0,4.0
 Tangerang,BSD City,2800000000.0,sedang,157.0,4.0,4.0
 Tangerang,BSD City,1000000000.0,murah,63.0,3.0,3.0
 Tangerang,BSD City,1700000000.0,sedang,60.0,3.0,2.0
 Tangerang,BSD City,1300000000.0,murah,48.0,2.0,1.0
 Tangerang,BSD City,1800000000.0,sedang,70.0,3.0,2.0
 Tangerang,BSD City,599000000.0,murah,70.0,3.0,2.0
 Tangerang,BSD City,3000000000.0,sedang,,,
 Tangerang,BSD City,3000000000.0,sedang,72.0,,
 Tangerang,BSD City,2150000000.0,sedang,98.0,3.0,2.0
 Tangerang,BSD City,8300000000.0,mahal,480.0,5.0,4.0
 Tangerang,BSD City,5300000000.0,mahal,402.0,4.0,3.0
 Tangerang,BSD City,1450000000.0,murah,50.0,3.0,2.0
 Tangerang,BSD City,4100000000.0,mahal,235.0,3.0,3.0
 Tangerang,BSD City,1600000000.0,sedang,60.0,4.0,2.0
 Tangerang,BSD City,28000000000.0,mahal,801.0,5.0,4.0
 Tangerang,BSD City,3500000000.0,sedang,120.0,4.0,3.0
 Tangerang,BSD City,17000000000.0,mahal,396.0,5.0,5.0
 Tangerang,BSD City,4990000000.0,mahal,300.0,3.0,2.0
 Tangerang,BSD City,1850000000.0,sedang,70.0,3.0,2.0
 Tangerang,BSD City,1580000000.0,sedang,105.0,2.0,1.0
 Tangerang,BSD City,5000000000.0,mahal,1884.0,5.0,3.0
 Tangerang,BSD City,1000000000.0,murah,64.0,2.0,2.0
 Tangerang,BSD City,900000000.0,murah,53.0,2.0,2.0
 Tangerang,BSD City,9700000000.0,mahal,372.0,4.0,3.0
 Tangerang,BSD City,3100000000.0,sedang,181.0,3.0,3.0
 Tangerang,BSD City,9900000000.0,mahal,220.0,5.0,5.0
 Tangerang,BSD City,10100000000.0,mahal,200.0,4.0,4.0
 Tangerang,BSD City,4200000000.0,mahal,150.0,4.0,3.0
 Tangerang,BSD City,1700000000.0,sedang,60.0,2.0,2.0
 Tangerang,BSD City,1490000000.0,murah,50.0,3.0,2.0
 Tangerang,BSD City,6700000000.0,mahal,240.0,4.0,6.0
 Tangerang,BSD City,3300000000.0,sedang,225.0,3.0,3.0
 Tangerang,BSD City,1300000000.0,murah,32.0,4.0,2.0
 Tangerang,BSD City,3300000000.0,sedang,237.0,3.0,3.0
 Tangerang,BSD City,2700000000.0,sedang,206.0,5.0,4.0
 Tangerang,BSD City,800000000.0,murah,60.0,3.0,2.0
 Tangerang,BSD City,18500000000.0,mahal,396.0,5.0,6.0
 Tangerang,BSD City,35000000000.0,mahal,665.0,5.0,5.0
 Tangerang,BSD City,2500000000.0,sedang,98.0,3.0,3.0
 Tangerang,BSD City,2190000000.0,sedang,66.0,3.0,3.0
 Tangerang,BSD City,5080000000.0,mahal,153.0,4.0,4.0
 Tangerang,BSD City,1900000000.0,sedang,98.0,3.0,2.0
 Tangerang,BSD City,2600000000.0,sedang,136.0,4.0,3.0
 Tangerang,BSD City,1200000000.0,murah,112.0,3.0,2.0
 Tangerang,BSD City,1400000000.0,murah,60.0,2.0,2.0
 Tangerang,BSD City,7000000000.0,mahal,335.0,6.0,4.0
 Tangerang,BSD City,5000000000.0,mahal,241.0,5.0,4.0
 Tangerang,BSD City,3500000000.0,sedang,135.0,4.0,4.0
 Tangerang,BSD City,2100000000.0,sedang,107.0,3.0,3.0
 Tangerang,BSD City,3500000000.0,sedang,120.0,4.0,4.0
 Tangerang,BSD City,1750000000.0,sedang,90.0,3.0,2.0
 Tangerang,BSD City,785000000.0,murah,85.0,3.0,2.0
 Tangerang,BSD City,888000000.0,murah,60.0,3.0,2.0
 Tangerang,BSD City,10000000000.0,mahal,435.0,5.0,4.0
 Tangerang,BSD City,1750000000.0,sedang,77.0,3.0,2.0
 Tangerang,BSD City,2700000000.0,sedang,84.0,3.0,3.0
 Tangerang,BSD City,8250000000.0,mahal,450.0,4.0,4.0
 Tangerang,BSD City,10700000000.0,mahal,396.0,4.0,4.0
 Tangerang,BSD City,1650000000.0,sedang,60.0,2.0,2.0
 Tangerang,BSD City,2500000000.0,sedang,96.0,3.0,4.0
 Tangerang,BSD The Icon,6900000000.0,mahal,224.0,4.0,3.0
 Tangerang,BSD The Icon,1580000000.0,sedang,105.0,2.0,1.0
 Tangerang,BSD The Icon,7200000000.0,mahal,224.0,4.0,4.0
 Tangerang,BSD The Icon,4500000000.0,mahal,187.0,4.0,3.0
 Tangerang,BSD The Icon,7200000000.0,mahal,247.0,4.0,4.0
 Tangerang,BSD The Icon,2100000000.0,sedang,119.0,3.0,2.0
 Tangerang,BSD The Icon,3700000000.0,mahal,200.0,3.0,3.0
 Tangerang,BSD The Icon,2400000000.0,sedang,128.0,3.0,3.0
 Tangerang,BSD Kencana Loka,3500000000.0,sedang,144.0,3.0,3.0
 Tangerang,BSD Kencana Loka,2200000000.0,sedang,188.0,3.0,2.0
 Tangerang,BSD Kencana Loka,4800000000.0,mahal,300.0,5.0,5.0
 Tangerang,BSD Kencana Loka,2900000000.0,sedang,200.0,6.0,4.0
 Tangerang,BSD Kencana Loka,1300000000.0,murah,84.0,3.0,1.0
 Tangerang,BSD Kencana Loka,2950000000.0,sedang,150.0,3.0,3.0
 Tangerang,BSD Kencana Loka,2900000000.0,sedang,200.0,6.0,4.0
 Tangerang,BSD Kencana Loka,1500000000.0,murah,72.0,2.0,2.0
 Tangerang,BSD Delatinos,3200000000.0,sedang,160.0,4.0,2.0
 Tangerang,BSD Delatinos,11500000000.0,mahal,426.0,8.0,5.0
 Tangerang,BSD Delatinos,2850000000.0,sedang,162.0,5.0,4.0
 Tangerang,BSD Delatinos,2990000000.0,sedang,144.0,4.0,3.0
 Tangerang,BSD Delatinos,3300000000.0,sedang,176.0,4.0,1.0
 Tangerang,BSD Delatinos,2000000000.0,sedang,96.0,2.0,2.0
 Tangerang,BSD Delatinos,3750000000.0,mahal,163.0,4.0,4.0
 Tangerang,BSD Delatinos,14000000000.0,mahal,399.0,6.0,6.0
 Tangerang,BSD Delatinos,2790000000.0,sedang,144.0,,
 Tangerang,Cikupa Citra Raya,2500000000.0,sedang,160.0,3.0,3.0
 Tangerang,Cikupa Citra Raya,850000000.0,murah,90.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,630000000.0,murah,72.0,2.0,2.0
 Tangerang,Cikupa Citra Raya,960000000.0,murah,119.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,1060000000.0,murah,119.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,1440000000.0,murah,164.0,4.0,2.0
 Tangerang,Cikupa Citra Raya,525000000.0,murah,72.0,3.0,1.0
 Tangerang,Cikupa Citra Raya,1300000000.0,murah,120.0,4.0,2.0
 Tangerang,Cikupa Citra Raya,975000000.0,murah,100.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,1750000000.0,sedang,200.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,899000000.0,murah,136.0,3.0,1.0
 Tangerang,Cikupa Citra Raya,660000000.0,murah,84.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,1250000000.0,murah,128.0,3.0,3.0
 Tangerang,Cikupa Citra Raya,630000000.0,murah,96.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,385000000.0,murah,72.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,2500000000.0,sedang,300.0,4.0,4.0
 Tangerang,Cikupa Citra Raya,771000000.0,murah,90.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,1180000000.0,murah,119.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,3000000000.0,sedang,150.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,5000000000.0,mahal,389.0,5.0,4.0
 Tangerang,Cikupa Citra Raya,650000000.0,murah,108.0,2.0,2.0
 Tangerang,Cikupa Citra Raya,610000000.0,murah,90.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,3000000000.0,sedang,360.0,4.0,4.0
 Tangerang,Cikupa Citra Raya,650000000.0,murah,90.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,650000000.0,murah,90.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,700000000.0,murah,72.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,1100000000.0,murah,120.0,3.0,3.0
 Tangerang,Cikupa Citra Raya,455000000.0,murah,72.0,2.0,1.0
 Tangerang,Cikupa Citra Raya,675000000.0,murah,72.0,3.0,2.0
 Tangerang,Cikupa Citra Raya,1350000000.0,murah,210.0,3.0,3.0
 Tangerang,Cikupa Citra Raya,685000000.0,murah,72.0,3.0,1.0
 Tangerang,Cikupa Citra Raya,610000000.0,murah,90.0,3.0,2.0
 Tangerang,BSD,2700000000.0,sedang,100.0,4.0,3.0
 Tangerang,BSD,12000000000.0,mahal,300.0,5.0,7.0
 Tangerang,BSD,23000000000.0,mahal,558.0,5.0,7.0
 Tangerang,BSD,5700000000.0,mahal,365.0,5.0,4.0
 Tangerang,BSD,2770000000.0,sedang,84.0,3.0,3.0
 Tangerang,BSD,3120000000.0,sedang,128.0,3.0,3.0
 Tangerang,BSD,17000000000.0,mahal,396.0,6.0,5.0
 Tangerang,BSD,17000000000.0,mahal,396.0,5.0,5.0
 Tangerang,BSD,1360000000.0,murah,112.0,3.0,2.0
 Tangerang,BSD,2800000000.0,sedang,84.0,3.0,3.0
 Tangerang,BSD,17000000000.0,mahal,396.0,3.0,3.0
 Tangerang,BSD,18000000000.0,mahal,499.0,6.0,5.0
 Tangerang,BSD,18000000000.0,mahal,499.0,6.0,5.0
 Tangerang,BSD,13700000000.0,mahal,18.0,5.0,4.0
 Tangerang,BSD,1900000000.0,sedang,66.0,3.0,3.0
 Tangerang,BSD,2800000000.0,sedang,157.0,4.0,4.0
 Tangerang,BSD,3120000000.0,sedang,128.0,3.0,3.0
 Tangerang,BSD,1200000000.0,murah,72.0,2.0,2.0
 Tangerang,BSD,1590000000.0,sedang,90.0,4.0,3.0
 Tangerang,BSD,4000000000.0,mahal,112.0,5.0,4.0
 Tangerang,BSD,899000000.0,murah,83.0,2.0,2.0
 Tangerang,BSD,3200000000.0,sedang,169.0,4.0,3.0
 Tangerang,BSD,1200000000.0,murah,80.0,3.0,2.0
